101 25 21
1	41	49	8	10
2	35	17	23	11
3	55	45	14	10
4	55	20	19	11
5	15	30	16	12
6	25	30	17	5
7	20	50	7	13
8	10	43	11	7
9	55	60	9	10
10	30	60	8	13
11	20	65	2	16
12	50	35	14	14
13	30	25	18	5
14	15	10	21	1
15	30	5	23	9
16	10	20	16	12
17	5	30	16	7
18	20	40	12	18
19	15	60	6	16
20	45	65	4	17
21	45	20	19	11
22	45	10	24	11
23	55	5	24	3
24	65	35	15	6
25	65	20	20	15
26	45	30	19	14
27	35	40	13	5
28	41	37	13	5
29	64	42	15	6
30	40	60	8	8
31	31	52	8	13
32	35	69	3	8
33	53	52	9	10
34	65	55	10	10
35	63	65	5	2
36	2	60	6	4
37	20	20	17	12
38	5	5	21	1
39	60	12	25	15
40	40	25	18	5
41	42	7	23	11
42	24	12	22	9
43	23	3	22	9
44	11	14	21	21
45	6	38	11	7
46	2	48	6	7
47	8	56	6	19
48	13	52	6	19
49	6	68	1	4
50	47	47	14	10
51	49	58	9	10
52	27	43	12	18
53	37	31	18	5
54	57	29	19	14
55	63	23	20	15
56	53	12	24	11
57	32	12	23	9
58	36	26	18	5
59	21	24	17	12
60	17	34	12	18
61	12	24	16	12
62	24	58	7	13
63	27	69	2	8
64	15	77	1	20
65	62	77	5	2
66	49	73	4	17
67	67	5	25	3
68	56	39	14	14
69	37	47	13	5
70	37	56	8	13
71	57	68	4	17
72	47	16	24	11
73	44	17	24	11
74	46	13	24	11
75	49	11	24	11
76	49	42	14	14
77	53	43	14	10
78	61	52	10	10
79	57	48	9	10
80	56	37	14	14
81	55	54	9	10
82	15	47	11	19
83	14	37	11	18
84	11	31	16	7
85	16	22	17	12
86	4	18	16	21
87	28	18	17	9
88	26	52	7	13
89	26	35	12	18
90	31	67	3	8
91	15	19	16	12
92	22	22	17	12
93	18	24	17	12
94	26	27	17	12
95	25	24	17	12
96	22	27	17	12
97	25	21	17	12
98	19	21	17	12
99	20	26	17	12
100	18	18	17	12
101	35	35	13	5
